"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"204525","2024-07-08","Iñigo Martínez","Íñigo Martínez Berridi","Iñigo Martínez (Íñigo Martínez Berridi, born 17 May 1991) is a Spanish footballer who plays as a center back for Spanish club FC Barcelona. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/204/525/24_120.png","182","76","1991-05-17","CB","82","82","€20M","€145K","Left","3 ","2 ","2 ","Medium/Medium","Normal (170-185)","Yes","€41M","","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","SUB","5","2023-07-05","2025","","","","","","","","","53","42","81","75","37","48","72","71","80","74","70","72","66","81","60","81","87","69","82","74","86","83","52","55","39","70","82","82","85","12","16","11","13","11","Long Ball Pass,Slide Tackle,Injury Prone"
"202652","2024-07-08","Raheem Sterling","Raheem Shaquille Sterling","Raheem Sterling (Raheem Shaquille Sterling, born 8 December 1994) is a British footballer who plays as a left midfield for British club Chelsea. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/202/652/24_120.png","172","69","1994-12-08","LM,RM","82","82","€30.5M","€130K","Right","3 ","4 ","4 ","Medium/Low","Unique","Yes","€58M","Dribbler,Acrobat","5","Chelsea","13","Premier League","https://cdn.sofifa.net/meta/team/18/30.png","79","SUB","7","2022-07-13","2027","","","","","","","","","76","79","45","77","65","86","80","79","67","81","88","82","93","84","92","77","70","76","65","77","49","35","86","76","72","76","42","50","40","15","12","12","15","9","Rapid,Quick Step"
"202648","2024-07-08","Sergi Darder","Sergi Darder Moll","Sergi Darder (born 22 December 1993) is a Spanish footballer who plays as a center midfield for Spanish club Mallorca. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/202/648/24_120.png","180","71","1993-12-22","CM,CAM,CDM","82","82","€29.5M","€40K","Right","3 ","3 ","2 ","High/Medium","Lean (170-185)","Yes","€62M","","453","Mallorca","53","La Liga","https://cdn.sofifa.net/meta/team/645/30.png","76","LCM","10","2023-08-11","2028","","","","","","","","","75","78","60","85","74","84","83","72","84","82","81","83","84","80","75","83","79","84","75","77","75","76","80","85","60","87","75","76","75","8","9","9","8","12","Power Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Flair,Press Proven,Long Shot Taker (CPU AI)"
"200724","2024-07-08","Nacho Fernández","José Ignacio Fernández Iglesias","Nacho Fernández (born 18 January 1990) is a Spanish footballer who plays as a center back for Spanish club Real Madrid. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/200/724/24_120.png","180","76","1990-01-18","CB,LB,RB","82","82","€14.5M","€155K","Right","4 ","2 ","2 ","Low/High","Normal (170-185)","Yes","€29.7M","","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","LCB","6","2010-08-01","2024","","","","","","","","","70","32","79","82","38","64","55","37","67","79","69","79","65","81","76","54","84","80","79","28","80","82","37","53","45","75","82","83","81","12","7","10","15","7","Block,Intercept,Aerial,Team Player"
"199451","2024-07-08","Wissam Ben Yedder","Wissam Ben Yedder","Wissam Ben Yedder (born 12 August 1990) is a French footballer who plays as a striker for Monegasque club Monaco. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/199/451/24_120.png","170","68","1990-08-12","ST","82","82","€24.5M","€73K","Right","5 ","4 ","3 ","High/Low","Unique","Yes","€46.6M","Dribbler,Acrobat","69","Monaco","16","Ligue 1","https://cdn.sofifa.net/meta/team/6789/30.png","77","ST","10","2019-08-14","2024","","","","","","","","","74","86","74","83","85","86","82","76","66","87","80","77","90","83","91","84","81","67","68","74","62","44","87","80","85","85","34","33","26","6","13","9","7","7","Chip Shot +,Tiki Taka,Technical,Flair,Trivela,Team Player,Leadership"
"199434","2024-07-08","Dušan Tadić","Dušan Tadić","Dušan Tadić (born 20 November 1988) is a Serbian footballer who plays as a left winger for Turkish club Fenerbahçe. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/199/434/24_120.png","181","76","1988-11-20","LW,RW","82","82","€14.5M","€52K","Left","3 ","4 ","3 ","Medium/Medium","Unique","Yes","€27.6M","Crosser","326","Fenerbahçe","68","Süper Lig","https://cdn.sofifa.net/meta/team/88/30.png","78","LW","10","2023-07-16","2025","","","","","","","","","86","80","66","85","80","82","85","79","83","86","65","63","72","82","82","77","76","84","80","77","67","41","85","88","76","86","51","34","26","11","11","14","9","16","Chip Shot,Whipped Cross,Flair,First Touch,Press Proven,Trivela,Solid Player,Leadership"
"198176","2024-07-08","Stefan de Vrij","Stefan de Vrij","Stefan de Vrij (born 5 February 1992) is a Dutch footballer who plays as a center back for Italian club Inter, and the Netherlands national team. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/198/176/24_120.png","189","78","1992-02-05","CB","82","82","€21M","€86K","Right","3 ","2 ","3 ","Medium/High","Unique","Yes","€34.7M","Tactician","44","Inter","31","Serie A","https://cdn.sofifa.net/meta/team/2930/30.png","83","SUB","6","2018-07-01","2025","105035","Netherlands","78","Friendly International","https://cdn.sofifa.net/meta/team/18694/30.png","82","SUB","6","49","25","81","74","27","66","45","36","71","72","66","62","61","82","59","65","84","71","78","60","77","87","31","70","41","85","84","85","82","8","10","7","14","13","Long Ball Pass,Intercept,Aerial"
"196978","2024-07-08","Callum Wilson","Callum Wilson","Callum Wilson (born 27 February 1992) is a British footballer who plays as a striker for British club Newcastle United. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/196/978/24_120.png","180","66","1992-02-27","ST","82","82","€25.5M","€135K","Right","3 ","3 ","2 ","High/Medium","Normal (170-185)","Yes","€48.5M","","13","Newcastle United","13","Premier League","https://cdn.sofifa.net/meta/team/20/30.png","80","SUB","9","2020-09-07","2025","","","","","","","","","61","86","79","73","78","77","63","52","62","83","78","82","75","86","72","80","87","73","77","74","75","40","87","70","87","81","39","40","27","10","15","8","10","6","Injury Prone"
"193041","2024-07-08","Keylor Navas","Keylor Navas Gamboa","Keylor Navas (Keylor Navas Gamboa, born 15 December 1986) is a Costa Rican footballer who plays as a goalkeeper for French club Paris Saint Germain. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/193/041/24_120.png","185","80","1986-12-15","GK","82","82","€3.4M","€46K","Right","3 ","1 ","3 ","Medium/Medium","Normal (185+)","Yes","€6.3M","","73","Paris Saint Germain","16","Ligue 1","https://cdn.sofifa.net/meta/team/591/30.png","83","SUB","1","2019-09-02","2024","","","","","","","","","11","15","11","40","11","24","21","15","37","30","54","53","60","79","61","56","72","39","75","13","32","22","16","64","25","63","28","14","14","82","80","74","82","85","Far Throw"
"192883","2024-07-08","Henrikh Mkhitaryan","Henrikh Mkhitaryan","Henrikh Mkhitaryan (born 21 January 1989) is an Armenian footballer who plays as a central attacking midfielder for Italian club Inter. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/192/883/24_120.png","177","75","1989-01-21","CAM,CM","82","82","€14.5M","€95K","Right","5 ","4 ","3 ","High/Medium","Normal (170-185)","Yes","€23.9M","","44","Inter","31","Serie A","https://cdn.sofifa.net/meta/team/2930/30.png","83","LCM","22","2022-07-01","2024","","","","","","","","","79","78","68","83","79","82","81","69","80","85","80","77","85","82","83","84","78","84","70","77","78","72","80","85","72","84","66","67","67","5","11","14","5","7","Incisive Pass,Flair,Trivela"
"192563","2024-07-08","Bernd Leno","Bernd Leno","Bernd Leno (born 4 March 1992) is a German footballer who plays as a goalkeeper for British club Fulham. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/192/563/24_120.png","189","83","1992-03-04","GK","82","82","€16M","€76K","Right","3 ","1 ","3 ","Medium/Medium","Normal (185+)","Yes","€30.4M","","144","Fulham","13","Premier League","https://cdn.sofifa.net/meta/team/11/30.png","77","GK","17","2022-08-02","2025","","","","","","","","","9","9","13","50","10","16","9","8","48","35","55","52","52","75","44","57","71","44","70","14","28","25","7","58","23","63","27","15","18","83","79","76","82","85","Rush Out,Team Player"
"192366","2024-07-08","Nicolás Otamendi","Nicolás Hernán Gonzalo Otamendi","Nicolás Otamendi (Nicolás Hernán Gonzalo Otamendi, born 12 February 1988) is an Argentine footballer who plays as a center back for Portuguese club Benfica, and the Argentina national team. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/192/366/24_120.png","183","78","1988-02-12","CB","82","82","€8M","€14K","Right","3 ","2 ","3 ","Medium/High","Normal (170-185)","Yes","€16M","","234","Benfica","308","Primeira Liga","https://cdn.sofifa.net/meta/team/605/30.png","79","LCB","30","2020-09-29","2025","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","LCB","19","52","54","79","74","57","51","50","39","72","66","63","65","58","81","58","69","91","83","83","56","90","84","48","62","45","79","84","84","80","12","5","8","11","12","Power Header,Jockey,Intercept,Slide Tackle,Bruiser,Aerial,Solid Player,Leadership"
"190941","2024-07-08","Lukáš Hrádecký","Lukáš Hrádecký","Lukáš Hrádecký (born 24 November 1989) is a Finnish footballer who plays as a goalkeeper for German club Bayer 04 Leverkusen, and the Finland national team. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/190/941/24_120.png","192","85","1989-11-24","GK","82","82","€10M","€50K","Right","3 ","1 ","3 ","Medium/Medium","Normal (185+)","Yes","€17M","","32","Bayer 04 Leverkusen","19","Bundesliga","https://cdn.sofifa.net/meta/team/3321/30.png","82","GK","1","2018-07-01","2026","1334","Finland","78","Friendly International","https://cdn.sofifa.net/meta/team/18570/30.png","71","GK","1","11","11","11","30","9","10","11","15","33","20","38","44","43","81","39","50","59","34","55","14","31","18","9","53","20","45","10","10","13","84","78","66","80","87","Footwork,Team Player,Leadership"
"189596","2024-07-08","Thomas Müller","Thomas Müller","Thomas Müller (born 13 September 1989) is a German footballer who plays as a central attacking midfielder for German club FC Bayern München, and the Germany national team. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/189/596/24_120.png","185","76","1989-09-13","CAM,CF,ST","82","82","€19M","€75K","Right","4 ","3 ","4 ","High/High","Lean (185+)","Yes","€31.4M","","21","FC Bayern München","19","Bundesliga","https://cdn.sofifa.net/meta/team/503/30.png","84","SUB","25","2008-08-10","2025","1337","Germany","78","Friendly International","https://cdn.sofifa.net/meta/team/18660/30.png","85","SUB","13","85","84","79","85","84","76","81","59","79","83","59","55","67","91","70","78","75","77","66","79","62","58","92","86","70","84","47","57","46","6","7","11","14","14","Incisive Pass,Trivela,Solid Player,Leadership"
"189509","2024-07-08","Thiago","Thiago Alcântara do Nascimento","Thiago (Thiago Alcântara do Nascimento, born 11 April 1991) is a Spanish footballer who plays as a center midfield for British club Liverpool. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/189/509/24_120.png","174","70","1991-04-11","CM","82","82","€24M","€125K","Right","3 ","5 ","3 ","Medium/Medium","Normal (170-185)","Yes","€44.4M","Dribbler,Playmaker,Complete midfielder","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","83","RES","6","2020-09-18","2024","","","","","","","","","78","68","54","89","81","87","84","77","87","89","67","54","88","75","87","75","63","60","59","73","74","73","70","86","75","87","66","70","70","6","11","7","9","13","Trivela +,Pinged Pass,Tiki Taka,Slide Tackle,Technical,Flair,First Touch,Injury Prone"
"189332","2024-07-08","Jordi Alba","Jordi Alba Ramos","Jordi Alba (born 21 March 1989) is a Spanish footballer who plays as a left back for American club Inter Miami. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/189/332/24_120.png","170","68","1989-03-21","LB,LWB","82","82","€11M","€13K","Left","3 ","3 ","3 ","High/Medium","Unique","Yes","€15.4M","","112893","Inter Miami","39","Major League Soccer","https://cdn.sofifa.net/meta/team/239235/30.png","75","LB","18","2023-07-21","2024","","","","","","","","","83","73","70","85","75","79","82","63","81","82","84","81","83","79","84","64","76","83","58","66","75","78","83","77","59","80","70","75","75","13","15","13","6","13","Jockey,Block,Anticipate,Rapid,Early Crosser (CPU AI)"
"188350","2024-07-08","Marco Reus","Marco Reus","Marco Reus (born 31 May 1989) is a German footballer who plays as a central attacking midfielder for German club Borussia Dortmund. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/188/350/24_120.png","180","71","1989-05-31","CAM,CF","82","82","€14.5M","€60K","Right","4 ","4 ","3 ","Medium/Medium","Unique","Yes","€24.7M","","22","Borussia Dortmund","19","Bundesliga","https://cdn.sofifa.net/meta/team/68/30.png","81","SUB","11","2012-07-01","2024","","","","","","","","","82","84","44","85","84","85","87","85","77","86","68","60","78","83","81","82","61","65","66","81","51","56","84","83","81","86","59","47","59","12","12","13","13","11","Chip Shot +,Finesse Shot,Flair,First Touch,Trivela,Injury Prone"
"185122","2024-07-08","Péter Gulácsi","Péter Gulácsi","Péter Gulácsi (born 6 May 1990) is a Hungarian footballer who plays as a goalkeeper for German club RB Leipzig, and the Hungary national team. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/185/122/24_120.png","191","86","1990-05-06","GK","82","82","€10M","€50K","Right","2 ","1 ","3 ","Medium/Medium","Normal (185+)","Yes","€17M","","112172","RB Leipzig","19","Bundesliga","https://cdn.sofifa.net/meta/team/277/30.png","80","GK","1","2015-07-01","2025","1886","Hungary","78","Friendly International","https://cdn.sofifa.net/meta/team/18732/30.png","75","RES","34","16","10","23","35","10","19","18","11","31","25","42","44","41","79","42","56","72","37","74","12","34","23","11","44","24","45","25","16","20","82","82","75","83","81",""
"173608","2024-07-08","Joselu","José Luis Sanmartín Mato","Joselu (José Luis Sanmartín Mato, born 27 March 1990) is a Spanish footballer who plays as a striker for Spanish club Real Madrid, on loan from Espanyol, and the Spain national team. In the game FC 24, his overall rating is 82.","https://cdn.sofifa.net/players/173/608/24_120.png","191","86","1990-03-27","ST","82","82","€19.5M","€19K","Right","3 ","3 ","3 ","High/Medium","Lean (185+)","Yes","","Aerial threat","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","SUB","14","NaN-NaN-NaN","Jun 30, 2024","1362","Spain","78","Friendly International","https://cdn.sofifa.net/meta/team/18710/30.png","83","SUB","12","58","87","90","78","75","75","73","65","60","82","64","63","63","80","34","84","89","68","83","79","67","30","85","73","85","75","26","28","20","11","11","8","15","7","Power Header +,Power Shot,Aerial"
"263578","2024-07-08","Balde","Alejandro Balde Martínez","Balde (born 18 October 2003) is a Spanish footballer who plays as a left back for Spanish club FC Barcelona. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/263/578/24_120.png","175","69","2003-10-18","LB,RB,LM","81","89","€53M","€70K","Left","4 ","3 ","2 ","High/Medium","Lean (170-185)","Yes","€119.3M","Speedster","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","SUB","3","2021-01-01","2028","","","","","","","","","79","51","66","80","32","77","56","28","70","80","90","91","81","78","74","53","79","75","63","39","47","75","63","72","41","64","72","80","79","5","8","7","10","13","Jockey,Anticipate,Quick Step"
"259583","2024-07-08","Destiny Udogie","Iyenoma Destiny Udogie","Destiny Udogie (Iyenoma Destiny Udogie, born 28 November 2002) is an Italian footballer who plays as a left back for British club Tottenham Hotspur. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/259/583/24_120.png","186","73","2002-11-28","LB","81","86","€35.5M","€62K","Left","3 ","3 ","1 ","High/High","Normal (185+)","Yes","€70.1M","","18","Tottenham Hotspur","13","Premier League","https://cdn.sofifa.net/meta/team/6/30.png","81","RES","38","2022-08-17","2030","","","","","","","","","78","64","64","77","58","80","64","51","65","80","86","89","80","78","70","74","83","83","78","59","79","77","79","75","46","78","75","79","76","8","14","11","10","14","Whipped Cross,Quick Step"
"255565","2024-07-08","Kaoru Mitoma","三笘 薫 Kaoru Mitoma","Kaoru Mitoma (born 20 May 1997) is a Japanese footballer who plays as a left midfield for British club Brighton & Hove Albion. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/255/565/24_120.png","178","71","1997-05-20","LM","81","81","€28M","€95K","Right","4 ","4 ","3 ","Medium/Medium","Lean (170-185)","Yes","€53.2M","Dribbler","1808","Brighton & Hove Albion","13","Premier League","https://cdn.sofifa.net/meta/team/78/30.png","77","RES","22","2021-08-10","2027","","","","","","","","","76","80","52","80","69","89","71","62","59","85","89","79","89","77","78","69","73","75","62","68","58","57","77","81","63","79","56","59","54","10","13","10","14","9","Finesse Shot,Technical,Quick Step,Trivela"
"253306","2024-07-08","Manuel Ugarte","Manuel Ugarte Ribeiro","Manuel Ugarte (Manuel Ugarte Ribeiro, born 11 April 2001) is a Uruguayan footballer who plays as a central defensive midfielder for French club Paris Saint Germain. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/253/306/24_120.png","182","77","2001-04-11","CDM,CM","81","86","€36.5M","€69K","Right","3 ","3 ","1 ","High/High","Normal (170-185)","No","€70.3M","","73","Paris Saint Germain","16","Ligue 1","https://cdn.sofifa.net/meta/team/591/30.png","83","SUB","4","2023-07-07","2028","","","","","","","","","62","65","55","80","45","79","62","58","79","77","72","72","69","80","72","67","74","83","77","65","88","83","75","75","62","84","79","83","77","6","10","16","8","13","Intercept,Slide Tackle,Bruiser"
"252154","2024-07-08","Marco Carnesecchi","Marco Carnesecchi","Marco Carnesecchi (born 1 July 2000) is an Italian footballer who plays as a goalkeeper for Italian club Atalanta, and the Italy national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/252/154/24_120.png","191","83","2000-07-01","GK","81","87","€33M","€37K","Right","3 ","1 ","1 ","Medium/Medium","Normal (185+)","No","€62.7M","","39","Atalanta","31","Serie A","https://cdn.sofifa.net/meta/team/708/30.png","79","GK","29","2019-07-01","2026","1343","Italy","78","Friendly International","https://cdn.sofifa.net/meta/team/18658/30.png","82","SUB","12","11","8","20","36","7","14","18","12","31","21","24","39","40","70","25","53","57","28","55","10","27","13","9","54","17","40","16","15","12","83","78","70","82","84","Cross Claimer"
"248148","2024-07-08","Zubimendi","Martín Zubimendi Ibáñez","Zubimendi (born 2 February 1999) is a Spanish footballer who plays as a central defensive midfielder for Spanish club Real Sociedad, and the Spain national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/248/148/24_120.png","181","74","1999-02-02","CDM,CM","81","86","€35.5M","€33K","Right","4 ","3 ","1 ","Medium/Medium","Normal (170-185)","Yes","€77.2M","","457","Real Sociedad","53","La Liga","https://cdn.sofifa.net/meta/team/594/30.png","80","CDM","4","2018-07-01","2027","1362","Spain","78","Friendly International","https://cdn.sofifa.net/meta/team/18710/30.png","83","SUB","18","65","67","65","82","49","72","67","47","80","80","66","63","72","84","75","61","71","79","68","69","70","83","79","76","45","81","77","81","79","7","6","12","14","13",""
"247679","2024-07-08","Victor Boniface","Victor Okoh Boniface","Victor Boniface (Victor Okoh Boniface, born 23 December 2000) is a Nigerian footballer who plays as a striker for German club Bayer 04 Leverkusen. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/247/679/24_120.png","190","91","2000-12-23","ST","81","86","€40M","€60K","Right","3 ","3 ","1 ","Medium/Medium","Stocky (185+)","No","€71M","Strength","32","Bayer 04 Leverkusen","19","Bundesliga","https://cdn.sofifa.net/meta/team/3321/30.png","82","ST","22","2023-07-22","2028","","","","","","","","","48","80","77","75","75","84","70","58","60","83","69","79","68","78","58","86","87","73","88","78","79","33","84","71","72","78","38","31","26","14","5","7","7","12","Power Shot,Long Shot Taker (CPU AI)"
"247263","2024-07-08","Edmond Tapsoba","Edmond Fayçal Tapsoba","Edmond Tapsoba (Edmond Fayçal Tapsoba, born 2 February 1999) is a Burkinabé footballer who plays as a center back for German club Bayer 04 Leverkusen. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/247/263/24_120.png","194","84","1999-02-02","CB","81","85","€33M","€49K","Right","3 ","2 ","2 ","Medium/Medium","Normal (185+)","Yes","€58.6M","Aerial threat","32","Bayer 04 Leverkusen","19","Bundesliga","https://cdn.sofifa.net/meta/team/3321/30.png","82","LCB","12","2020-01-31","2028","","","","","","","","","39","57","82","80","33","66","54","32","82","74","74","75","66","79","64","74","83","75","83","30","75","83","34","72","77","77","82","84","77","5","10","13","7","15","Power Header,Pinged Pass,Long Ball Pass"
"247103","2024-07-08","Dávid Hancko","Dávid Hancko","Dávid Hancko (born 13 December 1997) is a Slovak footballer who plays as a center back for Dutch club Feyenoord. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/247/103/24_120.png","188","80","1997-12-13","CB,LB","81","84","€30.5M","€21K","Left","3 ","2 ","2 ","High/Medium","Lean (185+)","No","€45M","","246","Feyenoord","10","Eredivisie","https://cdn.sofifa.net/meta/team/73/30.png","76","LCB","33","2022-08-22","2028","","","","","","","","","65","63","81","78","42","73","60","72","76","77","77","79","74","82","55","74","85","80","84","68","75","79","69","68","69","77","80","81","83","14","12","6","7","14","Power Header,Long Ball Pass,Jockey,Anticipate"
"246875","2024-07-08","Odilon Kossounou","Odilon Kossounou","Odilon Kossounou (born 4 January 2001) is an Ivorian footballer who plays as a center back for German club Bayer 04 Leverkusen. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/246/875/24_120.png","191","82","2001-01-04","CB","81","87","€37.5M","€49K","Right","3 ","2 ","1 ","Medium/Medium","Lean (185+)","Yes","€71.3M","","32","Bayer 04 Leverkusen","19","Bundesliga","https://cdn.sofifa.net/meta/team/3321/30.png","82","RCB","6","2021-07-22","2026","","","","","","","","","58","26","80","77","28","66","33","23","75","69","74","81","62","77","56","52","81","76","82","24","79","82","44","57","32","73","82","84","82","5","8","6","10","6","Long Ball Pass,Block"
"246657","2024-07-08","Álvaro Valles","Álvaro Vallés Rosa","Álvaro Valles (Álvaro Vallés Rosa, born 25 July 1997) is a Spanish footballer who plays as a goalkeeper for Spanish club Las Palmas. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/246/657/24_120.png","192","82","1997-07-25","GK","81","84","€26.5M","€20K","Right","4 ","1 ","1 ","Medium/Medium","Lean (185+)","No","€57.6M","","472","Las Palmas","53","La Liga","https://cdn.sofifa.net/meta/team/2921/30.png","75","GK","13","2018-07-01","2024","","","","","","","","","16","6","10","55","8","12","15","8","52","14","40","42","38","78","35","59","63","40","65","8","22","15","9","67","14","45","9","10","9","80","79","79","81","83","Cross Claimer"
"245155","2024-07-08","Mohammed Kudus","Mohammed Kudus","Mohammed Kudus (born 2 August 2000) is a Ghanaian footballer who plays as a right midfield for British club West Ham United, and the Ghana national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/245/155/24_120.png","177","70","2000-08-02","RM,CAM,ST","81","86","€39.5M","€71K","Left","3 ","4 ","3 ","High/Medium","Normal (170-185)","Yes","€78M","Speedster,Dribbler","19","West Ham United","13","Premier League","https://cdn.sofifa.net/meta/team/1/30.png","79","CAM","14","2023-08-27","2028","111462","Ghana","78","Friendly International","https://cdn.sofifa.net/meta/team/18553/30.png","75","CAM","20","70","76","55","77","76","87","67","49","73","84","92","88","86","73","92","79","74","79","76","74","68","59","78","75","64","77","60","66","46","6","12","7","7","10","Technical,Flair,First Touch,Long Shot Taker (CPU AI),Injury Prone"
"242458","2024-07-08","Artem Dovbyk","Artem Dovbyk","Artem Dovbyk (born 21 June 1997) is a Ukranian footballer who plays as a striker for Spanish club Girona, and the Ukraine national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/242/458/24_120.png","189","78","1997-06-21","ST","81","84","€34M","€39K","Left","4 ","3 ","1 ","High/Medium","Normal (185+)","No","€74M","","110062","Girona","53","La Liga","https://cdn.sofifa.net/meta/team/231/30.png","79","ST","9","2023-08-06","2028","1366","Ukraine","78","Friendly International","https://cdn.sofifa.net/meta/team/18624/30.png","77","ST","11","48","85","82","80","67","75","63","46","70","77","80","85","71","77","70","80","93","75","85","71","68","25","83","70","80","76","32","28","23","13","13","5","12","10","Power Header"
"242444","2024-07-08","João Félix","João Félix Sequeira","João Félix (born 10 November 1999) is a Portuguese footballer who plays as a center forward for Spanish club FC Barcelona, on loan from Atlético Madrid, and the Portugal national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/242/444/24_120.png","181","70","1999-11-10","CF,ST,LW","81","87","€41M","€60K","Right","4 ","5 ","3 ","Medium/Medium","Unique","Yes","","Dribbler,Acrobat","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","LW","14","NaN-NaN-NaN","Jun 30, 2024","1354","Portugal","78","Friendly International","https://cdn.sofifa.net/meta/team/18701/30.png","84","SUB","11","77","78","69","81","83","86","83","67","73","84","82","80","88","80","84","80","77","75","62","81","68","40","81","80","68","84","30","42","35","13","12","14","13","14","Technical,Flair,First Touch,Trivela"
"241788","2024-07-08","Mehdi Taremi","Mehdi Taremi","Mehdi Taremi (born 18 July 1992) is an Iranian footballer who plays as a striker for Portuguese club Porto. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/241/788/24_120.png","185","83","1992-07-18","ST","81","81","€25.5M","€21K","Right","4 ","4 ","2 ","Medium/Medium","Normal (185+)","No","€51M","","236","Porto","308","Primeira Liga","https://cdn.sofifa.net/meta/team/652/30.png","77","SUB","9","2020-08-31","2024","","","","","","","","","70","84","75","81","75","81","74","49","67","84","79","77","74","82","65","81","80","80","80","72","46","23","84","81","85","84","38","41","25","9","11","9","15","8","Flair,First Touch,Press Proven"
"240690","2024-07-08","Nicolás González","Nicolás Iván González","Nicolás González (Nicolás Iván González, born 6 April 1998) is an Argentine footballer who plays as a right winger for Italian club Fiorentina, and the Argentina national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/240/690/24_120.png","180","72","1998-04-06","RW,RM,LW","81","82","€31M","€68K","Left","2 ","4 ","2 ","High/Medium","Lean (170-185)","Yes","€55M","","110374","Fiorentina","31","Serie A","https://cdn.sofifa.net/meta/team/109/30.png","78","RM","10","2021-07-01","2026","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","SUB","15","78","80","80","80","68","85","65","54","66","85","85","88","81","76","78","75","81","76","55","65","67","39","81","69","85","76","38","46","39","10","6","9","5","8","Technical,First Touch,Trivela,Injury Prone"
"239807","2024-07-08","Davide Frattesi","Davide Frattesi","Davide Frattesi (born 22 September 1999) is an Italian footballer who plays as a center midfield for Italian club Inter, on loan from Sassuolo, and the Italy national team. In the game FC 24, his overall rating is 81.","https://cdn.sofifa.net/players/239/807/24_120.png","178","74","1999-09-22","CM","81","85","€36.5M","€22K","Right","4 ","3 ","1 ","Medium/Medium","Normal (170-185)","Yes","","","44","Inter","31","Serie A","https://cdn.sofifa.net/meta/team/2930/30.png","83","SUB","16","NaN-NaN-NaN","Jun 30, 2024","1343","Italy","78","Friendly International","https://cdn.sofifa.net/meta/team/18658/30.png","82","SUB","17","67","73","61","84","71","80","71","65","80","85","80","80","77","80","76","76","74","81","63","74","76","71","76","84","64","79","70","73","70","5","10","8","11","10","Tiki Taka,Press Proven"
